Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-9.648972,54.885715,89.85542,-62.085648,543.4,2.3091228,25.69416,52.420822,-28.729286,395.5,5.463368892669678,1105.022705078125,154207,1004.7942678928375,,70
-17.84331,73.90906,60.013756,-117.166626,828.3333333333334,5.5048847,52.427307,57.932194,-46.922424,1000.0,4.523212909698486,351.045166015625,156207,1032.3949275016785,,71
-44.856853,85.05035,30.70684,-166.81096,452.2,-13.772504,64.911316,37.31524,-105.3675,791.6666666666666,4.427289009094238,611.7604370117188,158582,1041.6633768081665,,72
6.7289786,78.420906,98.96245,-92.721596,778.3333333333334,-24.445898,60.267143,60.515114,-72.79265,752.3333333333334,2.7737348079681396,524.8872680664062,160839,1050.2074944972992,,73
-54.136353,81.388275,28.729404,-170.27864,556.0,-24.087076,90.36888,102.10174,-144.31908,582.75,1.7306877374649048,825.6112670898438,163170,1060.702098608017,,74
52.467316,67.53559,113.09282,-55.727547,604.25,32.408035,3.1211684,35.510212,28.137589,731.3333333333334,5.958265781402588,561.5781860351562,165364,1068.721751689911,,75
17.175833,68.92482,93.7023,-62.936905,627.0,-75.29697,92.87304,121.83345,-176.65665,441.1666666666667,-6.135887145996094,2051.646728515625,168011,1074.681589603424,,76
24.363083,28.186474,70.52131,-4.0760956,592.0,-6.1542926,38.99013,57.904877,-46.12823,612.5,3.559999704360962,499.684326171875,170461,1082.4515266418457,,77
12.17245,38.640503,60.91148,-51.710785,352.0,1.5344601,36.195633,37.73009,-34.66117,1000.0,4.616874694824219,335.5022888183594,172461,1088.07195687294,,78
-0.21519725,74.53516,91.28782,-137.34561,383.6666666666667,-16.514317,86.26928,150.73662,-110.40277,373.5,0.13320323824882507,1604.24560546875,174702,1092.687336921692,,79
-6.356272,46.56139,52.830788,-60.942074,745.0,8.495398,60.445305,121.31453,-61.146446,545.8,4.250597953796387,713.7080078125,177431,1099.1907019615173,,80
0.351011,62.632908,135.54901,-66.62336,363.7142857142857,43.187798,73.790596,144.8438,-29.295258,545.8,6.673798561096191,1001.9168090820312,180160,1105.0666344165802,,81
15.217413,107.16244,122.22328,-179.05571,542.2,111.871544,16.962196,128.83374,94.90935,1000.0,9.040657997131348,668.2647094726562,182160,1111.5984935760498,,82
