Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-298.85162,48.42162,-261.83234,-367.25275,1000.0,-318.8509,35.064884,-291.94733,-388.27628,1000.0,-41.52418899536133,360000,159.10964250564575,,71
-337.17685,52.23477,-297.04904,-410.9532,1000.0,-335.713,30.943176,-294.1027,-386.93005,1000.0,-43.058860778808594,365000,161.33365201950073,,72
-312.22037,9.898861,-301.78522,-325.51953,1000.0,-345.5064,61.440414,-242.72641,-430.36853,1000.0,-44.39979553222656,370000,163.55529117584229,,73
-289.32053,7.0473423,-279.93195,-296.9111,1000.0,-281.49554,26.395538,-241.60457,-308.69464,1000.0,-35.738441467285156,375000,165.73561096191406,,74
-276.8804,35.802464,-226.6327,-307.39874,1000.0,-274.9354,59.449867,-225.8594,-385.34943,1000.0,-35.36838912963867,380000,167.94376301765442,,75
-272.66568,43.303257,-211.46738,-305.22284,1000.0,-288.77747,41.338543,-212.52893,-330.0228,1000.0,-37.182674407958984,385000,170.16991209983826,,76
-265.5394,39.675182,-211.57646,-305.83182,1000.0,-244.55132,39.576855,-209.94838,-294.72382,1000.0,-31.06488800048828,390000,172.40069365501404,,77
-211.85059,33.68357,-175.7279,-256.80502,1000.0,-274.25244,33.420464,-245.4646,-335.3973,1000.0,-34.67180633544922,395000,174.62594175338745,,78
-231.89612,44.01274,-193.71014,-293.55734,1000.0,-220.8146,20.434278,-191.26132,-243.48273,1000.0,-27.852252960205078,400000,176.80893921852112,,79
-189.71758,13.784214,-170.3009,-200.9264,1000.0,-246.25175,25.577072,-209.0133,-285.77884,1000.0,-31.38433074951172,405000,179.06575727462769,,80
-256.10846,21.24915,-229.94077,-281.98795,1000.0,-230.2493,35.6506,-178.87431,-278.68936,1000.0,-28.555559158325195,410000,181.27389407157898,,81
-228.97058,26.486256,-193.44693,-257.02002,1000.0,-243.71228,48.74861,-181.31519,-298.36002,1000.0,-30.69791603088379,415000,183.51877856254578,,82
-212.52315,47.517155,-150.20306,-265.45416,1000.0,-244.31506,30.913872,-200.7474,-296.04398,1000.0,-30.334997177124023,420000,185.74042463302612,,83
-267.23032,59.88634,-197.13925,-343.44614,1000.0,-262.50662,26.54352,-232.3693,-295.33868,1000.0,-32.74835968017578,425000,188.03711867332458,,84
-230.00847,5.6920404,-222.24042,-235.7206,1000.0,-202.00278,28.802862,-157.49448,-242.99352,1000.0,-24.91811752319336,430000,190.2675223350525,,85
