Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
172.66667,38.65517,200.0,118.0,172.66666666666666,164.57143,33.243073,200.0,121.0,164.57142857142858,16.160627365112305,88247,30.217064142227173,,82
131.25,7.2240915,143.0,124.0,131.25,159.85715,34.979294,200.0,125.0,159.85714285714286,14.186859130859375,89366,30.61292266845703,,83
173.66667,37.240955,200.0,121.0,173.66666666666666,171.5,30.242079,200.0,126.0,171.5,18.203922271728516,90395,30.980083465576172,,84
200.0,0.0,200.0,200.0,200.0,172.16667,21.497416,200.0,140.0,172.16666666666666,17.63460922241211,91428,31.321460008621216,,85
180.0,14.142136,200.0,170.0,180.0,182.0,21.377558,200.0,147.0,182.0,16.406814575195312,92520,31.709446907043457,,86
200.0,0.0,200.0,200.0,200.0,182.5,14.174508,200.0,160.0,182.5,17.388172149658203,93615,32.05871295928955,,87
200.0,0.0,200.0,200.0,200.0,191.66667,18.633902,200.0,150.0,191.66666666666666,15.692469596862793,94765,32.434293031692505,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,19.960905075073242,95765,32.7698233127594,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,16.92412757873535,96765,33.10118556022644,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,15.741233825683594,97765,33.42811632156372,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,18.92946434020996,98765,33.76220893859863,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,18.795759201049805,99765,34.09543180465698,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,17.974130630493164,100765,34.42720007896423,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,18.141599655151367,101765,34.75955939292908,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,17.66678237915039,102765,35.09507441520691,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,15.062155723571777,103765,35.42806625366211,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,15.946747779846191,104765,35.76690363883972,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,18.124073028564453,105765,36.0974326133728,,99
