Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,433000,,,6.400269508361816,85.4887924194336,86.17582702636719,491.0539855957031,0.14818749999999992,5.9062395833333326e-05
,,,,,433933,1250.0,3954,,,,,,
,,,,,434000,,,10.811881065368652,74.58544921875,74.48458862304688,385.85211181640625,0.14612499999999995,5.895822916666667e-05
,,,,,434637,1440.0,2842,,,,,,
,,,,,435000,,,19.62504005432129,74.02584075927734,73.13783264160156,577.407958984375,0.14406249999999998,5.8854062500000004e-05
,,,,,435178,760.0,2186,,,,,,
,,,,,435846,700.0,2682,,,,,,
,,,,,436000,,,10.565618515014648,86.83851623535156,87.20962524414062,453.2007751464844,0.14200000000000002,5.874989583333333e-05
,,,,,436914,1110.0,4274,,,,,,
,,,,,437000,,,23.6856746673584,84.12480163574219,83.84638214111328,607.0551147460938,0.13993749999999994,5.864572916666666e-05
,,,,,437767,2040.0,3434,,,,,,
,,,,,438000,,,12.746563911437988,72.51305389404297,71.76666259765625,470.61029052734375,0.13787499999999997,5.85415625e-05
,,,,,438698,1870.0,3738,,,,,,
,,,,,439000,,,7.159008502960205,80.02188110351562,80.33252716064453,317.12786865234375,0.1358125,5.8437395833333345e-05
,,,,,439138,410.0,1762,,,,,,
1070.0,28.982754,1100.0,1010.0,2953.2,440000,,,9.712202072143555,94.10057067871094,93.68989562988281,495.2786560058594,0.13375000000000004,5.833322916666667e-05
,,,,,440150,1370.0,4074,,,,,,
,,,,,440524,460.0,1522,,,,,,
,,,,,441000,,,8.482905387878418,78.96849060058594,79.75997161865234,451.6724853515625,0.13168750000000007,5.8229062499999995e-05
,,,,,441010,490.0,1962,,,,,,
,,,,,441853,950.0,3386,,,,,,
,,,,,442000,,,22.21656608581543,79.90266418457031,77.9887924194336,1008.7227172851562,0.129625,5.812489583333334e-05
,,,,,443000,,,20.716754913330078,69.46573638916016,70.28884887695312,861.3682250976562,0.12756250000000002,5.802072916666668e-05
,,,,,443037,1350.0,4746,,,,,,
,,,,,443664,1260.0,2522,,,,,,
,,,,,444000,,,10.841080665588379,84.33504486083984,84.26438903808594,426.03118896484375,0.12550000000000006,5.79165625e-05
,,,,,444389,1050.0,2922,,,,,,
,,,,,444880,610.0,1970,,,,,,
,,,,,445000,,,11.757003784179688,74.64459228515625,74.8743896484375,384.7187194824219,0.12343750000000009,5.781239583333333e-05
,,,,,445466,920.0,2370,,,,,,
,,,,,446000,,,42.15802764892578,80.85368347167969,80.72870635986328,807.6187744140625,0.12137500000000001,5.770822916666667e-05
,,,,,446089,590.0,2514,,,,,,
,,,,,446536,450.0,1810,,,,,,
,,,,,447000,,,12.512554168701172,77.29592895507812,76.59168243408203,449.5549621582031,0.11931250000000004,5.76040625e-05
,,,,,447154,720.0,2490,,,,,,
,,,,,448000,,,14.179291725158691,82.74058532714844,82.82301330566406,501.7834167480469,0.11724999999999997,5.749989583333333e-05
,,,,,448028,910.0,3514,,,,,,
,,,,,448684,690.0,2626,,,,,,
,,,,,449000,,,13.13489055633545,86.01754760742188,86.14253234863281,441.334228515625,0.1151875,5.7395729166666664e-05
,,,,,449459,1100.0,3106,,,,,,
,,,,,449937,620.0,1938,,,,,,
1403.0,467.44092,1850.0,820.0,4004.4,450000,,,15.029871940612793,77.6682357788086,76.28965759277344,758.5584716796875,0.11312499999999992,5.7291562500000006e-05
,,,,,450584,1460.0,2602,,,,,,
,,,,,451000,,,5.36182975769043,80.17704010009766,80.07644653320312,235.312255859375,0.11106249999999995,5.7187395833333335e-05
,,,,,451221,740.0,2554,,,,,,
,,,,,451830,720.0,2458,,,,,,
,,,,,452000,,,8.27087116241455,84.9669189453125,83.94551849365234,534.9771728515625,0.10899999999999999,5.7083229166666663e-05
,,,,,452378,700.0,2202,,,,,,
,,,,,453000,,,11.043947219848633,85.6364517211914,85.84406280517578,355.1630859375,0.10693750000000002,5.6979062500000006e-05
,,,,,453347,1560.0,3882,,,,,,
,,,,,453896,480.0,2210,,,,,,
,,,,,454000,,,14.240925788879395,89.95726776123047,89.01892852783203,637.443603515625,0.10487500000000005,5.687489583333334e-05
,,,,,454499,560.0,2418,,,,,,
,,,,,455000,,,14.347198486328125,76.23043823242188,74.84498596191406,764.9482421875,0.10281249999999997,5.677072916666667e-05
,,,,,455571,1830.0,4290,,,,,,
,,,,,456000,,,15.95140552520752,86.69528198242188,86.74886322021484,489.4676208496094,0.10075,5.66665625e-05
,,,,,456473,1090.0,3618,,,,,,
,,,,,457000,,,27.265682220458984,94.42133331298828,94.35681915283203,1099.8997802734375,0.09868750000000004,5.656239583333334e-05
,,,,,457226,880.0,3026,,,,,,
,,,,,457648,490.0,1698,,,,,,
,,,,,458000,,,370.0084533691406,74.53883361816406,77.18909454345703,1596.4302978515625,0.09662500000000007,5.6458229166666675e-05
,,,,,458573,1560.0,3706,,,,,,
,,,,,459000,,,18.322019577026367,82.96511840820312,83.45646667480469,408.120361328125,0.0945625,5.6354062500000004e-05
,,,,,459418,1470.0,3402,,,,,,
,,,,,459997,860.0,2322,,,,,,
1038.0,323.753,1430.0,690.0,3165.2,460000,,,5.8969573974609375,76.06989288330078,76.89685821533203,393.5125427246094,0.09250000000000003,5.624989583333333e-05
,,,,,460435,430.0,1754,,,,,,
,,,,,461000,,,20.34908676147461,82.8193130493164,84.98181915283203,940.07958984375,0.09043750000000006,5.6145729166666675e-05
,,,,,461320,1350.0,3546,,,,,,
,,,,,461996,1230.0,2722,,,,,,
,,,,,462000,,,4638.43212890625,87.70885467529297,101.39674377441406,8086.845703125,0.08837500000000009,5.60415625e-05
,,,,,462746,2230.0,3018,,,,,,
,,,,,463000,,,10.029773712158203,87.39385223388672,87.47299194335938,436.9844970703125,0.0863124999999999,5.5937395833333325e-05
,,,,,463429,990.0,2738,,,,,,
,,,,,463913,430.0,1946,,,,,,
,,,,,464000,,,15.242652893066406,86.00184631347656,85.58602905273438,438.2076721191406,0.08424999999999994,5.583322916666667e-05
,,,,,464387,420.0,1914,,,,,,
,,,,,465000,,,11.908798217773438,92.776611328125,91.47687530517578,531.2284545898438,0.08218749999999997,5.572906250000001e-05
,,,,,465437,1980.0,4226,,,,,,
,,,,,466000,,,13.146279335021973,88.74300384521484,87.88273620605469,567.6829833984375,0.080125,5.562489583333334e-05
,,,,,466268,1370.0,3346,,,,,,
,,,,,467000,,,8.982748031616211,75.93362426757812,76.21620178222656,436.12127685546875,0.07806250000000003,5.5520729166666666e-05
,,,,,467065,990.0,3186,,,,,,
,,,,,467739,980.0,2698,,,,,,
,,,,,468000,,,9.2631254196167,83.29053497314453,82.70219421386719,486.18603515625,0.07599999999999996,5.54165625e-05
,,,,,468765,1320.0,4114,,,,,,
,,,,,469000,,,9.571847915649414,89.48795318603516,88.68130493164062,810.2135620117188,0.07393749999999999,5.5312395833333344e-05
,,,,,469655,1440.0,3562,,,,,,
1025.0,174.02586,1190.0,560.0,3034.0,470000,,,11.176474571228027,81.45841217041016,81.09054565429688,382.7881774902344,0.07187500000000002,5.520822916666667e-05
,,,,,470257,590.0,2434,,,,,,
,,,,,470830,610.0,2314,,,,,,
,,,,,471000,,,22.12417221069336,89.77265167236328,91.39183807373047,1084.10595703125,0.06981250000000006,5.51040625e-05
,,,,,471728,1170.0,3610,,,,,,
,,,,,472000,,,17.637775421142578,92.24885559082031,94.75003051757812,1126.686279296875,0.06774999999999998,5.4999895833333336e-05
,,,,,472522,2200.0,3194,,,,,,
,,,,,473000,,,7.576751708984375,88.37339782714844,87.9747314453125,401.1654357910156,0.06568750000000001,5.489572916666668e-05
,,,,,473170,940.0,2618,,,,,,
,,,,,474000,,,8.602656364440918,79.62150573730469,78.9658203125,388.4029541015625,0.06362500000000004,5.4791562500000007e-05
,,,,,474149,1400.0,3946,,,,,,
,,,,,474964,1460.0,3282,,,,,,
,,,,,475000,,,7.944765090942383,93.76786041259766,94.22618865966797,419.2699890136719,0.061562500000000075,5.4687395833333335e-05
,,,,,475945,1250.0,3930,,,,,,
,,,,,476000,,,17.484962463378906,103.79479217529297,104.360107421875,593.8734741210938,0.0595,5.458322916666667e-05
,,,,,476416,540.0,1906,,,,,,
,,,,,476873,440.0,1834,,,,,,
,,,,,477000,,,7.774216175079346,88.13570404052734,86.95665740966797,638.3267211914062,0.05743750000000003,5.44790625e-05
,,,,,477871,2080.0,4010,,,,,,
,,,,,478000,,,15.976520538330078,80.65186309814453,81.19882202148438,764.5093383789062,0.05537499999999995,5.437489583333333e-05
,,,,,478500,880.0,2530,,,,,,
,,,,,479000,,,14.409040451049805,77.3978500366211,77.09149169921875,501.7394714355469,0.053312499999999985,5.427072916666667e-05
,,,,,479413,1080.0,3682,,,,,,
1034.0,270.15552,1290.0,630.0,2470.8,480000,,,84.955078125,87.20341491699219,84.0147705078125,2560.13525390625,0.05125000000000002,5.4166562500000005e-05
,,,,,480455,1960.0,4178,,,,,,
,,,,,481000,,,13.833837509155273,86.86292266845703,85.96821594238281,488.9028625488281,0.04918749999999994,5.4062395833333333e-05
,,,,,481478,1710.0,4098,,,,,,
,,,,,482000,,,18.57184600830078,84.14318084716797,83.41743469238281,617.9014282226562,0.04712499999999997,5.395822916666666e-05
,,,,,482337,1240.0,3466,,,,,,
,,,,,483000,,,10.294149398803711,87.24079895019531,86.47962951660156,461.5391845703125,0.045062500000000005,5.3854062500000004e-05
,,,,,483368,2530.0,4138,,,,,,
,,,,,484000,,,8.138893127441406,80.36763000488281,79.70970916748047,382.3552551269531,0.04300000000000004,5.374989583333334e-05
,,,,,484065,980.0,2810,,,,,,
,,,,,484735,980.0,2706,,,,,,
,,,,,485000,,,19.557830810546875,77.4483642578125,79.33187866210938,1115.3392333984375,0.04093749999999996,5.364572916666667e-05
,,,,,485212,580.0,1922,,,,,,
,,,,,485841,1040.0,2538,,,,,,
,,,,,486000,,,10.247939109802246,92.30458068847656,92.8064956665039,436.329833984375,0.03887499999999999,5.3541562499999996e-05
,,,,,486477,2180.0,2546,,,,,,
,,,,,487000,,,20.949657440185547,90.9283447265625,92.68460083007812,1254.664794921875,0.036812500000000026,5.343739583333334e-05
,,,,,487300,1280.0,3298,,,,,,
,,,,,488000,,,29.378149032592773,82.70178985595703,81.6656723022461,1152.02734375,0.03475000000000006,5.3333229166666674e-05
,,,,,488225,1540.0,3706,,,,,,
,,,,,489000,,,10.236303329467773,81.19843292236328,81.58442687988281,333.92236328125,0.03268750000000009,5.32290625e-05
,,,,,489042,1000.0,3282,,,,,,
,,,,,489660,670.0,2474,,,,,,
1309.0,277.75708,1700.0,1020.0,3066.0,490000,,,27.26278305053711,90.06182861328125,91.99356079101562,1066.035400390625,0.030625000000000013,5.312489583333333e-05
,,,,,490262,1200.0,2418,,,,,,
,,,,,491000,,,8.363716125488281,92.8747329711914,91.76090240478516,544.2311401367188,0.028562500000000046,5.302072916666667e-05
,,,,,491322,2070.0,4266,,,,,,
,,,,,491762,540.0,1770,,,,,,
,,,,,492000,,,9.297026634216309,91.37596893310547,89.9403076171875,652.8687133789062,0.02650000000000008,5.29165625e-05
,,,,,492520,1150.0,3042,,,,,,
,,,,,493000,,,13.492568016052246,92.8829574584961,91.87816619873047,615.0098876953125,0.0244375,5.281239583333333e-05
,,,,,493374,1040.0,3442,,,,,,
,,,,,493926,620.0,2218,,,,,,
,,,,,494000,,,8.147566795349121,80.4793930053711,78.98407745361328,869.9642944335938,0.022374999999999923,5.2708229166666665e-05
,,,,,494901,1750.0,3922,,,,,,
,,,,,495000,,,14.994940757751465,89.1880874633789,90.52488708496094,887.5198974609375,0.020312499999999956,5.260406250000001e-05
,,,,,495748,1250.0,3394,,,,,,
,,,,,496000,,,16.902263641357422,83.45929718017578,84.76919555664062,881.360107421875,0.01824999999999999,5.2499895833333336e-05
,,,,,496363,1050.0,2490,,,,,,
,,,,,497000,,,13.21381664276123,93.09986877441406,91.60165405273438,760.6116333007812,0.01618750000000002,5.2395729166666665e-05
,,,,,497043,890.0,2730,,,,,,
,,,,,497639,580.0,2410,,,,,,
,,,,,498000,,,19.309165954589844,86.22666931152344,84.6156997680664,1222.4132080078125,0.014124999999999943,5.22915625e-05
,,,,,498406,940.0,3082,,,,,,
,,,,,499000,,,11.18437671661377,87.15640258789062,85.16508483886719,813.2628173828125,0.012062499999999976,5.218739583333334e-05
,,,,,499265,1730.0,3458,,,,,,
,,,,,499888,870.0,2490,,,,,,
835.0,196.22691,1050.0,640.0,2914.8,500000,,,10.988300323486328,84.64358520507812,85.59014129638672,468.24627685546875,0.01,5.208322916666667e-05
,,,,,500559,1360.0,2714,,,,,,
,,,,,501000,,,10.453937530517578,90.52848815917969,90.07935333251953,447.39385986328125,0.01,5.19790625e-05
,,,,,501393,1160.0,3346,,,,,,
,,,,,501861,580.0,1882,,,,,,
,,,,,502000,,,9.116740226745605,91.3093490600586,89.94091796875,781.8779296875,0.01,5.1874895833333334e-05
,,,,,502395,750.0,2162,,,,,,
,,,,,503000,,,8.272518157958984,87.933349609375,88.77033996582031,642.9375,0.01,5.1770729166666677e-05
,,,,,503431,1330.0,4154,,,,,,
,,,,,504000,,,11.830163955688477,86.94171142578125,87.30645751953125,416.0694274902344,0.01,5.1666562500000005e-05
,,,,,504009,670.0,2338,,,,,,
,,,,,504972,1260.0,3874,,,,,,
,,,,,505000,,,11.591434478759766,85.78540802001953,86.03927612304688,486.4491882324219,0.01,5.1562395833333334e-05
,,,,,505706,980.0,2938,,,,,,
,,,,,506000,,,7.4296417236328125,100.15328979492188,98.94441986083984,924.6709594726562,0.01,5.145822916666667e-05
,,,,,506381,620.0,2706,,,,,,
,,,,,506952,920.0,2290,,,,,,
,,,,,507000,,,15.288389205932617,98.48999786376953,97.76799011230469,578.02099609375,0.01,5.13540625e-05
,,,,,507639,1070.0,2762,,,,,,
,,,,,508000,,,10.977385520935059,105.6682357788086,104.94324493408203,506.1414794921875,0.01,5.1249895833333326e-05
,,,,,508449,1250.0,3250,,,,,,
,,,,,509000,,,6.7005295753479,93.72711181640625,93.84475708007812,381.88128662109375,0.01,5.114572916666667e-05
,,,,,509077,970.0,2514,,,,,,
1284.0,91.45491,1320.0,1010.0,2698.8,510000,,,28.44818687438965,89.19168853759766,90.34071350097656,660.8973388671875,0.01,5.1041562500000003e-05
,,,,,510029,1020.0,3834,,,,,,
,,,,,511000,,,13.583175659179688,84.19046020507812,84.84121704101562,715.2293701171875,0.01,5.093739583333333e-05
,,,,,511238,1950.0,4858,,,,,,
,,,,,511819,1390.0,2338,,,,,,
,,,,,512000,,,1580.90625,86.70433807373047,94.635498046875,4667.57958984375,0.01,5.083322916666666e-05
,,,,,512225,570.0,1642,,,,,,
,,,,,512917,1180.0,2786,,,,,,
,,,,,513000,,,14.138137817382812,90.8000259399414,89.84320068359375,731.293701171875,0.01,5.07290625e-05
,,,,,513790,3310.0,3498,,,,,,
,,,,,514000,,,1200.4615478515625,88.53131866455078,94.53709411621094,5400.15380859375,0.01,5.062489583333334e-05
,,,,,514706,1340.0,3690,,,,,,
,,,,,515000,,,15.861852645874023,90.35932922363281,88.28910064697266,1152.331787109375,0.01,5.0520729166666667e-05
,,,,,515361,800.0,2618,,,,,,
,,,,,515969,720.0,2434,,,,,,
,,,,,516000,,,453.921875,92.65164184570312,96.89080047607422,1808.2861328125,0.01,5.0416562499999995e-05
,,,,,516834,1180.0,3458,,,,,,
,,,,,517000,,,82.18049621582031,82.91736602783203,83.88639831542969,938.3728637695312,0.01,5.031239583333334e-05
,,,,,517376,560.0,2170,,,,,,
,,,,,518000,,,248.65298461914062,99.6335678100586,100.2613754272461,1496.289794921875,0.01,5.020822916666668e-05
,,,,,518100,1310.0,2906,,,,,,
,,,,,518802,980.0,2810,,,,,,
,,,,,519000,,,24.983802795410156,100.04946899414062,98.56339263916016,1269.1539306640625,0.01,5.01040625e-05
,,,,,519413,770.0,2458,,,,,,
,,,,,519966,720.0,2234,,,,,,
1432.0,833.50824,2450.0,640.0,3054.8,520000,,,23.182254791259766,85.25794982910156,83.96395874023438,1166.6995849609375,0.01,5e-05
,,,,,520545,740.0,2338,,,,,,
,,,,,521000,,,12.270150184631348,97.62186431884766,96.79586791992188,515.3031616210938,0.01,5e-05
,,,,,521173,860.0,2530,,,,,,
,,,,,522000,,,18.488908767700195,103.32966613769531,103.16064453125,599.4120483398438,0.01,5e-05
,,,,,522100,1550.0,3730,,,,,,
,,,,,522699,620.0,2418,,,,,,
,,,,,523000,,,12.517544746398926,98.45101928710938,97.70680236816406,506.88153076171875,0.01,5e-05
,,,,,523798,2640.0,4410,,,,,,
,,,,,524000,,,12.748204231262207,87.11137390136719,86.28052520751953,687.2952270507812,0.01,5e-05
,,,,,524730,1620.0,3738,,,,,,
,,,,,525000,,,19.65858268737793,91.91116333007812,90.73835754394531,1275.1634521484375,0.01,5e-05
,,,,,525492,1530.0,3058,,,,,,
,,,,,526000,,,15.813697814941406,92.61166381835938,92.5478286743164,494.3586120605469,0.01,5e-05
,,,,,526353,1500.0,3458,,,,,,
,,,,,527000,,,8.616397857666016,96.69171142578125,95.71977233886719,591.4718627929688,0.01,5e-05
,,,,,527132,1020.0,3130,,,,,,
,,,,,527631,570.0,2018,,,,,,
,,,,,528000,,,11.1173677444458,96.55555725097656,96.54086303710938,506.7151794433594,0.01,5e-05
,,,,,528619,1460.0,3954,,,,,,
,,,,,529000,,,16.673505783081055,96.72727966308594,94.85897064208984,1112.024658203125,0.01,5e-05
,,,,,529255,610.0,2554,,,,,,
818.0,294.0,1430.0,450.0,2637.2,530000,,,8.816181182861328,104.97708892822266,104.56147766113281,407.8504333496094,0.01,5e-05
,,,,,530159,1620.0,3642,,,,,,
,,,,,531000,,,16.019527435302734,105.01325988769531,103.91063690185547,647.4678344726562,0.01,5e-05
,,,,,531081,2690.0,3714,,,,,,
,,,,,531994,1650.0,3666,,,,,,
,,,,,532000,,,16.245681762695312,92.18739318847656,92.3385009765625,674.2750854492188,0.01,5e-05
,,,,,532687,730.0,2794,,,,,,
,,,,,533000,,,22.944015502929688,106.57974243164062,107.2071533203125,877.9615478515625,0.01,5e-05
,,,,,533619,1190.0,3754,,,,,,
,,,,,534000,,,7.96327543258667,100.10169982910156,100.66078186035156,601.1192016601562,0.01,5e-05
,,,,,534184,490.0,2282,,,,,,
,,,,,535000,,,12.253966331481934,96.62236022949219,96.16155242919922,496.4856262207031,0.01,5e-05
,,,,,535156,2290.0,3890,,,,,,
,,,,,535653,620.0,2010,,,,,,
,,,,,536000,,,20.185091018676758,95.81400299072266,93.978759765625,973.23388671875,0.01,5e-05
,,,,,536269,710.0,2474,,,,,,
,,,,,536894,710.0,2506,,,,,,
,,,,,537000,,,77.16697692871094,99.50657653808594,98.15278625488281,1109.49462890625,0.01,5e-05
,,,,,537664,890.0,3090,,,,,,
,,,,,538000,,,11.078794479370117,96.38755798339844,97.89747619628906,815.1236572265625,0.01,5e-05
,,,,,538413,1560.0,3002,,,,,,
,,,,,538931,660.0,2082,,,,,,
,,,,,539000,,,83.39940643310547,99.41373443603516,101.5986328125,1431.7415771484375,0.01,5e-05
,,,,,539587,1080.0,2650,,,,,,
730.0,310.99838,1590.0,550.0,2464.4,540000,,,23.07278823852539,94.58340454101562,93.8042984008789,946.6685180664062,0.01,5e-05
,,,,,540432,1280.0,3386,,,,,,
,,,,,541000,,,9.061870574951172,93.27433776855469,92.85678100585938,436.8130798339844,0.01,5e-05
,,,,,541194,940.0,3058,,,,,,
,,,,,542000,,,30.664291381835938,105.6279067993164,104.45564270019531,786.17041015625,0.01,5e-05
,,,,,542221,1670.0,4122,,,,,,
,,,,,542924,750.0,2818,,,,,,
,,,,,543000,,,13.397212982177734,105.8171157836914,106.3558349609375,516.9480590820312,0.01,5e-05
,,,,,543662,940.0,2970,,,,,,
,,,,,544000,,,10.906081199645996,100.76265716552734,100.13581848144531,480.7904357910156,0.01,5e-05
,,,,,544517,1110.0,3442,,,,,,
,,,,,545000,,,10.82995891571045,106.40861511230469,107.3596420288086,612.7205200195312,0.01,5e-05
,,,,,545223,690.0,2826,,,,,,
,,,,,545884,1460.0,2666,,,,,,
,,,,,546000,,,12.61247730255127,102.58489227294922,102.33845520019531,601.8413696289062,0.01,5e-05
,,,,,546756,1250.0,3514,,,,,,
,,,,,547000,,,10.863049507141113,103.65352630615234,103.06898498535156,567.0270385742188,0.01,5e-05
,,,,,547587,1440.0,3330,,,,,,
,,,,,548000,,,13.138298988342285,99.26396179199219,98.5115966796875,663.5629272460938,0.01,5e-05
,,,,,548075,510.0,1962,,,,,,
,,,,,548759,970.0,2762,,,,,,
,,,,,549000,,,12.31041145324707,106.49998474121094,106.04830932617188,516.5317993164062,0.01,5e-05
,,,,,549465,1200.0,2842,,,,,,
1037.0,346.2961,1440.0,670.0,2740.4,550000,,,23.128509521484375,98.1548843383789,97.57365417480469,798.8912963867188,0.01,5e-05
,,,,,550052,550.0,2362,,,,,,
,,,,,550880,1250.0,3322,,,,,,
,,,,,551000,,,154.59698486328125,100.4726791381836,102.00847625732422,1599.3880615234375,0.01,5e-05
,,,,,551945,1690.0,4266,,,,,,
,,,,,552000,,,10.665753364562988,97.71145629882812,96.3915023803711,575.2798461914062,0.01,5e-05
,,,,,552774,1180.0,3330,,,,,,
,,,,,553000,,,16.8818416595459,100.55900573730469,99.95018768310547,536.3782958984375,0.01,5e-05
,,,,,553523,1460.0,3002,,,,,,
,,,,,554000,,,13.18383502960205,101.6524429321289,100.74553680419922,632.6019897460938,0.01,5e-05
,,,,,554392,2750.0,3474,,,,,,
,,,,,555000,,,19.169551849365234,97.8559799194336,98.02079010009766,700.0091552734375,0.01,5e-05
,,,,,555006,910.0,2466,,,,,,
,,,,,555724,1170.0,2898,,,,,,
,,,,,556000,,,10.01094913482666,108.40703582763672,108.42552185058594,534.5809936523438,0.01,5e-05
,,,,,556256,600.0,2130,,,,,,
,,,,,556957,730.0,2818,,,,,,
,,,,,557000,,,551.2258911132812,93.9430160522461,98.3304672241211,2189.873779296875,0.01,5e-05
,,,,,557644,1460.0,2746,,,,,,
,,,,,558000,,,16.44114112854004,108.71556854248047,107.32096099853516,1050.7188720703125,0.01,5e-05
,,,,,558469,1590.0,3314,,,,,,
,,,,,559000,,,15.631302833557129,107.19816589355469,107.80435180664062,825.084228515625,0.01,5e-05
,,,,,559162,760.0,2786,,,,,,
,,,,,559972,1310.0,3242,,,,,,
922.0,190.62004,1190.0,660.0,3035.6,560000,,,569.8521118164062,87.16738891601562,91.8919448852539,2891.5029296875,0.01,5e-05
,,,,,560441,620.0,1898,,,,,,
,,,,,561000,,,22.200071334838867,109.41031646728516,107.66703033447266,1041.7967529296875,0.01,5e-05
,,,,,561024,1410.0,2346,,,,,,
,,,,,562000,,,28.55962371826172,98.62982940673828,97.46168518066406,1023.7264404296875,0.01,5e-05
,,,,,562105,1620.0,4346,,,,,,
,,,,,562908,1350.0,3218,,,,,,
,,,,,563000,,,11.198904991149902,108.9430923461914,109.3680419921875,595.064208984375,0.01,5e-05
,,,,,563823,1120.0,3690,,,,,,
,,,,,564000,,,45.980010986328125,101.8023681640625,101.0835189819336,1919.80126953125,0.01,5e-05
,,,,,564395,780.0,2298,,,,,,
,,,,,565000,,,8.004105567932129,111.11268615722656,110.13230895996094,752.0944213867188,0.01,5e-05
,,,,,565172,2290.0,3122,,,,,,
,,,,,565760,1510.0,2354,,,,,,
,,,,,566000,,,18.263294219970703,96.62483978271484,96.79241943359375,758.5018920898438,0.01,5e-05
,,,,,566558,1080.0,3194,,,,,,
,,,,,567000,,,21.18830108642578,106.09541320800781,106.44364929199219,843.5651245117188,0.01,5e-05
,,,,,567101,720.0,2178,,,,,,
,,,,,567969,1740.0,3474,,,,,,
,,,,,568000,,,12.868277549743652,104.93577575683594,103.14997100830078,855.6494140625,0.01,5e-05
,,,,,568852,1480.0,3538,,,,,,
,,,,,569000,,,1065.307373046875,108.15596008300781,114.4223861694336,5724.52392578125,0.01,5e-05
,,,,,569339,790.0,1962,,,,,,
,,,,,569957,1070.0,2490,,,,,,
1280.0,160.87262,1420.0,990.0,3123.6,570000,,,15.314613342285156,92.89900970458984,92.04983520507812,700.40283203125,0.01,5e-05
,,,,,570773,1570.0,3266,,,,,,
,,,,,571000,,,39.435306549072266,104.21847534179688,106.45303344726562,1562.630615234375,0.01,5e-05
,,,,,571578,1090.0,3242,,,,,,
,,,,,572000,,,13.939629554748535,106.1224136352539,105.11296081542969,628.0785522460938,0.01,5e-05
,,,,,572407,1410.0,3322,,,,,,
,,,,,573000,,,9.47052001953125,103.73007202148438,104.90887451171875,655.8473510742188,0.01,5e-05
,,,,,573102,1520.0,2802,,,,,,
,,,,,573875,870.0,3122,,,,,,
,,,,,574000,,,9.269678115844727,93.61941528320312,92.54375457763672,549.4321899414062,0.01,5e-05
,,,,,574450,660.0,2298,,,,,,
,,,,,575000,,,16.605567932128906,114.8675308227539,113.87152099609375,741.3219604492188,0.01,5e-05
,,,,,575252,1120.0,3234,,,,,,
,,,,,576000,,,15.449411392211914,100.46988677978516,100.77949523925781,523.0802612304688,0.01,5e-05
,,,,,576111,1130.0,3450,,,,,,
,,,,,576918,1870.0,3242,,,,,,
,,,,,577000,,,9.772313117980957,113.63301086425781,114.03215026855469,408.38372802734375,0.01,5e-05
,,,,,577884,1200.0,3890,,,,,,
,,,,,578000,,,16.86556625366211,114.04489135742188,114.44403076171875,507.6159362792969,0.01,5e-05
,,,,,578728,930.0,3394,,,,,,
,,,,,579000,,,12.185096740722656,112.25788879394531,112.99799346923828,925.8968505859375,0.01,5e-05
,,,,,579756,2690.0,4114,,,,,,
1380.0,385.2791,2280.0,920.0,3522.8,580000,,,17.662630081176758,112.4911880493164,113.30670166015625,648.8672485351562,0.01,5e-05
,,,,,580808,1760.0,4226,,,,,,
,,,,,581000,,,11.124279022216797,97.6737289428711,98.04621124267578,513.8139038085938,0.01,5e-05
,,,,,581546,1330.0,2970,,,,,,
,,,,,582000,,,14.475120544433594,110.51028442382812,108.90576171875,1102.0595703125,0.01,5e-05
,,,,,582216,1120.0,2682,,,,,,
,,,,,582894,1190.0,2738,,,,,,
,,,,,583000,,,5.794591903686523,103.51069641113281,103.12639617919922,470.4701843261719,0.01,5e-05
,,,,,583623,970.0,2946,,,,,,
,,,,,584000,,,524.388916015625,108.54620361328125,111.81132507324219,2032.0540771484375,0.01,5e-05
,,,,,584302,940.0,2738,,,,,,
,,,,,585000,,,14.091765403747559,125.86068725585938,125.47528839111328,544.3878173828125,0.01,5e-05
,,,,,585043,1240.0,2978,,,,,,
,,,,,585667,950.0,2522,,,,,,
,,,,,586000,,,15.548707962036133,120.44921875,121.61669921875,763.5196533203125,0.01,5e-05
,,,,,586455,1290.0,3170,,,,,,
,,,,,587000,,,10.801258087158203,110.78862762451172,112.21475982666016,660.1818237304688,0.01,5e-05
,,,,,587284,1050.0,3346,,,,,,
,,,,,588000,,,10.459769248962402,106.21882629394531,105.50712585449219,619.966796875,0.01,5e-05
,,,,,588370,2290.0,4354,,,,,,
,,,,,589000,,,12.3562650680542,101.89000701904297,102.09354400634766,710.7183227539062,0.01,5e-05
,,,,,589630,1790.0,5058,,,,,,
1840.0,483.92148,2140.0,820.0,3398.0,590000,,,30.246089935302734,122.44463348388672,122.09122467041016,902.1848754882812,0.01,5e-05
,,,,,590354,1150.0,2906,,,,,,
,,,,,591000,,,13.344321250915527,106.62939453125,107.22028350830078,626.6742553710938,0.01,5e-05
,,,,,591309,1770.0,3818,,,,,,
,,,,,591885,550.0,2306,,,,,,
,,,,,592000,,,14.622442245483398,103.72067260742188,103.83430480957031,936.9750366210938,0.01,5e-05
,,,,,592439,870.0,2234,,,,,,
