Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,75871,500.0,500,,,,,,
,,,,,75983,112.0,112,,,,,,
,,,,,76000,,,0.23841512203216553,46.20130157470703,46.05409240722656,17.614763259887695,0.02,0.0005
,,,,,76097,114.0,114,,,,,,
,,,,,76206,109.0,109,,,,,,
,,,,,76674,468.0,468,,,,,,
,,,,,76781,107.0,107,,,,,,
,,,,,77000,,,0.3361442983150482,46.26716995239258,46.411766052246094,15.580626487731934,0.02,0.0005
,,,,,77281,500.0,500,,,,,,
,,,,,77391,110.0,110,,,,,,
,,,,,77498,107.0,107,,,,,,
108.8,4.9355845,121.0,104.0,108.8,77500,,,0.10875353217124939,44.65726089477539,44.57982635498047,3.899505138397217,0.02,0.0005
,,,,,77606,108.0,108,,,,,,
,,,,,77717,111.0,111,,,,,,
,,,,,77823,106.0,106,,,,,,
,,,,,77928,105.0,105,,,,,,
,,,,,78000,,,0.1256033033132553,45.33032989501953,45.39162063598633,7.607357501983643,0.02,0.0005
,,,,,78046,118.0,118,,,,,,
,,,,,78160,114.0,114,,,,,,
,,,,,78274,114.0,114,,,,,,
,,,,,78388,114.0,114,,,,,,
,,,,,78498,110.0,110,,,,,,
,,,,,78612,114.0,114,,,,,,
,,,,,78724,112.0,112,,,,,,
,,,,,78845,121.0,121,,,,,,
,,,,,79000,,,0.17262311279773712,45.93443298339844,46.020015716552734,10.154533386230469,0.02,0.0005
,,,,,79181,336.0,336,,,,,,
,,,,,79681,500.0,500,,,,,,
243.0,99.72161,500.0,165.0,243.0,80000,,,0.21462148427963257,46.6665153503418,46.53634262084961,13.262395858764648,0.02,0.0005
,,,,,80181,500.0,500,,,,,,
,,,,,80346,165.0,165,,,,,,
,,,,,80818,472.0,472,,,,,,
,,,,,81000,,,5.024749755859375,48.39146041870117,48.132423400878906,103.0658950805664,0.02,0.0005
,,,,,81318,500.0,500,,,,,,
,,,,,81781,463.0,463,,,,,,
,,,,,82000,,,0.4421287775039673,45.99273681640625,46.03409957885742,17.193403244018555,0.02,0.0005
,,,,,82281,500.0,500,,,,,,
410.9,73.466255,500.0,337.0,410.9,82500,,,0.3173835575580597,47.520477294921875,47.45722961425781,18.16282844543457,0.02,0.0005
,,,,,82781,500.0,500,,,,,,
,,,,,83000,,,0.35533058643341064,45.231815338134766,45.24423599243164,8.711756706237793,0.02,0.0005
,,,,,83255,474.0,474,,,,,,
,,,,,83755,500.0,500,,,,,,
,,,,,84000,,,0.16955968737602234,48.28386688232422,48.35167694091797,19.96388816833496,0.02,0.0005
,,,,,84255,500.0,500,,,,,,
,,,,,84755,500.0,500,,,,,,
500.0,0.0,500.0,500.0,500.0,85000,,,0.236587256193161,47.5179557800293,47.61981201171875,8.426613807678223,0.02,0.0005
,,,,,85255,500.0,500,,,,,,
,,,,,85755,500.0,500,,,,,,
,,,,,86000,,,0.7665016651153564,46.31123733520508,46.304344177246094,41.24864959716797,0.02,0.0005
,,,,,86255,500.0,500,,,,,,
,,,,,86755,500.0,500,,,,,,
,,,,,87000,,,6.52351713180542,48.84972381591797,48.6275520324707,129.4810333251953,0.02,0.0005
,,,,,87255,500.0,500,,,,,,
480.9,33.58705,500.0,404.0,480.9,87500,,,0.6331169009208679,47.310001373291016,47.250553131103516,55.96601104736328,0.02,0.0005
,,,,,87685,430.0,430,,,,,,
,,,,,88000,,,0.22736598551273346,52.374881744384766,52.26788330078125,7.393877029418945,0.02,0.0005
,,,,,88185,500.0,500,,,,,,
,,,,,88685,500.0,500,,,,,,
,,,,,89000,,,0.3096485137939453,48.90857696533203,48.8066520690918,19.201196670532227,0.02,0.0005
,,,,,89169,484.0,484,,,,,,
,,,,,89355,186.0,186,,,,,,
,,,,,89855,500.0,500,,,,,,
500.0,0.0,500.0,500.0,500.0,90000,,,0.24794000387191772,49.52605438232422,49.49481201171875,15.432352066040039,0.02,0.0005
,,,,,90355,500.0,500,,,,,,
,,,,,90855,500.0,500,,,,,,
,,,,,91000,,,1.0279245376586914,50.5001335144043,50.56010437011719,50.19526290893555,0.02,0.0005
,,,,,91250,395.0,395,,,,,,
,,,,,91537,287.0,287,,,,,,
,,,,,92000,,,0.15277588367462158,51.57611083984375,51.47466278076172,5.310007572174072,0.02,0.0005
,,,,,92037,500.0,500,,,,,,
,,,,,92111,74.0,74,,,,,,
216.8,10.514751,237.0,202.0,216.8,92500,,,1.1973048448562622,49.80424118041992,49.88161849975586,33.50761413574219,0.02,0.0005
,,,,,92611,500.0,500,,,,,,
,,,,,93000,,,0.9068290591239929,51.313995361328125,51.43146514892578,19.195676803588867,0.02,0.0005
,,,,,93106,495.0,495,,,,,,
,,,,,93319,213.0,213,,,,,,
,,,,,93463,144.0,144,,,,,,
,,,,,93624,161.0,161,,,,,,
,,,,,94000,,,13.964881896972656,48.78934097290039,48.48866271972656,143.7041778564453,0.02,0.0005
,,,,,94079,455.0,455,,,,,,
,,,,,94181,102.0,102,,,,,,
,,,,,94328,147.0,147,,,,,,
,,,,,94556,228.0,228,,,,,,
,,,,,94735,179.0,179,,,,,,
,,,,,94929,194.0,194,,,,,,
120.9,9.57549,139.0,110.0,120.9,95000,,,0.9533750414848328,53.04112243652344,53.17411804199219,48.319664001464844,0.02,0.0005
,,,,,95090,161.0,161,,,,,,
,,,,,95359,269.0,269,,,,,,
,,,,,95497,138.0,138,,,,,,
,,,,,95594,97.0,97,,,,,,
,,,,,95796,202.0,202,,,,,,
,,,,,95977,181.0,181,,,,,,
,,,,,96000,,,0.20483176410198212,53.529335021972656,53.49583053588867,7.168506622314453,0.02,0.0005
,,,,,96212,235.0,235,,,,,,
,,,,,96590,378.0,378,,,,,,
,,,,,96697,107.0,107,,,,,,
,,,,,97000,,,0.17778894305229187,54.19630432128906,54.18157196044922,11.503275871276855,0.02,0.0005
,,,,,97197,500.0,500,,,,,,
,,,,,97389,192.0,192,,,,,,
500.0,0.0,500.0,500.0,500.0,97500,,,0.5120840668678284,53.868804931640625,53.90928649902344,29.282827377319336,0.02,0.0005
,,,,,97889,500.0,500,,,,,,
,,,,,98000,,,0.727262020111084,53.83701705932617,54.051021575927734,42.19953918457031,0.02,0.0005
,,,,,98133,244.0,244,,,,,,
,,,,,98288,155.0,155,,,,,,
,,,,,98434,146.0,146,,,,,,
,,,,,98689,255.0,255,,,,,,
,,,,,98805,116.0,116,,,,,,
,,,,,99000,,,3.2391810417175293,53.81057357788086,53.727783203125,70.85213470458984,0.02,0.0005
,,,,,99001,196.0,196,,,,,,
,,,,,99200,199.0,199,,,,,,
,,,,,99402,202.0,202,,,,,,
,,,,,99518,116.0,116,,,,,,
,,,,,99683,165.0,165,,,,,,
,,,,,99868,185.0,185,,,,,,
