Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,193.33333,23.359169,200.0,94.0,193.33333333333334,-0.006941915489733219,284666,74.39365100860596,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0011376629117876291,288666,75.4614360332489,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.004242747090756893,292666,76.52482008934021,,71
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.003768507856875658,296666,77.58853054046631,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.010684278793632984,300666,78.65199398994446,,73
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0011315559968352318,304666,79.70239090919495,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0063336994498968124,308666,80.75641798973083,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.010711555369198322,312666,81.79209280014038,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.005369849503040314,316666,82.8386709690094,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.006420662626624107,320666,83.90589308738708,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.004740488715469837,324666,84.95301556587219,,79
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.001407977077178657,328666,85.99487709999084,,80
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.011739862151443958,332666,87.02864336967468,,81
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.001136859878897667,336666,88.07731556892395,,82
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.016307303681969643,340666,89.13182353973389,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0065199630334973335,344666,90.20290780067444,,84
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0022220502141863108,348666,91.25360369682312,,85
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.008848610334098339,352666,92.3144199848175,,86
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0010717507684603333,356666,93.35817742347717,,87
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0009003462619148195,360666,94.43098711967468,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.013781811110675335,364666,95.48907804489136,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0012778067030012608,368666,96.53928089141846,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0023115254007279873,372666,97.59167408943176,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0030424061696976423,376666,98.64818692207336,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.004627905320376158,380666,99.68870258331299,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.011543725617229939,384666,100.75489401817322,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0027287164703011513,388666,101.82926058769226,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.015088065527379513,392666,102.87424612045288,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.009107721969485283,396666,103.91899132728577,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.004235229454934597,400666,104.93746709823608,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0034346049651503563,404666,105.97131037712097,,99
