Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,52526,-22.228043,80,,,,,,
,,,,,52611,-54.331863,85,,,,,,
,,,,,52682,-41.21441,71,,,,,,
,,,,,52778,-67.32342,96,,,,,,
,,,,,52910,-122.27261,132,,,,,,
,,,,,53000,,,5.497121334075928,10.260150909423828,10.291777610778809,33.405975341796875,0.6819999999999999,0.001
,,,,,53025,-49.02498,115,,,,,,
,,,,,53122,-105.6846,97,,,,,,
,,,,,53240,-62.165558,118,,,,,,
,,,,,53305,-70.20496,65,,,,,,
,,,,,53391,-130.40599,86,,,,,,
,,,,,53481,-68.15054,90,,,,,,
,,,,,53547,-61.34411,66,,,,,,
,,,,,53666,-88.397064,119,,,,,,
,,,,,53782,-39.06886,116,,,,,,
,,,,,53860,-70.77686,78,,,,,,
,,,,,53998,-100.115974,138,,,,,,
,,,,,54000,,,3.6448569297790527,20.114980697631836,19.432767868041992,46.77541732788086,0.6759999999999999,0.001
,,,,,54087,-63.056957,89,,,,,,
,,,,,54160,-75.059525,73,,,,,,
,,,,,54274,-30.478996,114,,,,,,
,,,,,54378,-94.31044,104,,,,,,
,,,,,54455,-58.87595,77,,,,,,
,,,,,54561,-89.15461,106,,,,,,
,,,,,54646,-78.65394,85,,,,,,
,,,,,54714,-72.96655,68,,,,,,
,,,,,54795,-80.2388,81,,,,,,
,,,,,54911,-43.303265,116,,,,,,
,,,,,55000,,,10.127225875854492,4.741635322570801,4.78759241104126,68.35491180419922,0.67,0.001
,,,,,55023,-74.93555,112,,,,,,
,,,,,55113,-18.016296,90,,,,,,
,,,,,55191,-36.35869,78,,,,,,
,,,,,55282,-71.06821,91,,,,,,
,,,,,55376,-115.73148,94,,,,,,
,,,,,55455,-101.01417,79,,,,,,
,,,,,55545,-46.47141,90,,,,,,
,,,,,55607,-73.63025,62,,,,,,
,,,,,55676,-79.82295,69,,,,,,
,,,,,55776,-52.030766,100,,,,,,
,,,,,55845,-37.772995,69,,,,,,
,,,,,55945,-51.12972,100,,,,,,
,,,,,56000,,,6.387503623962402,-0.4934576749801636,-0.506129264831543,57.541141510009766,0.6639999999999999,0.001
,,,,,56054,-122.57857,109,,,,,,
,,,,,56131,-56.444023,77,,,,,,
,,,,,56224,-21.038574,93,,,,,,
,,,,,56357,-89.86248,133,,,,,,
,,,,,56481,-57.23525,124,,,,,,
,,,,,56565,-14.422638,84,,,,,,
,,,,,56643,-22.664177,78,,,,,,
,,,,,56734,-73.40386,91,,,,,,
,,,,,56812,-81.86005,78,,,,,,
,,,,,56902,-66.55945,90,,,,,,
,,,,,56977,-53.56462,75,,,,,,
,,,,,57000,,,12.120712280273438,17.420703887939453,18.865365982055664,87.8944320678711,0.6579999999999999,0.001
,,,,,57076,-118.2154,99,,,,,,
,,,,,57190,-40.736214,114,,,,,,
,,,,,57301,-80.01079,111,,,,,,
,,,,,57382,-91.9329,81,,,,,,
,,,,,57499,-66.86509,117,,,,,,
,,,,,57577,-120.91598,78,,,,,,
,,,,,57658,-57.172707,81,,,,,,
,,,,,57788,23.566368,130,,,,,,
,,,,,57884,-84.76221,96,,,,,,
,,,,,57973,-19.31279,89,,,,,,
,,,,,58000,,,16.35488510131836,9.497743606567383,9.65353775024414,70.53730010986328,0.652,0.001
,,,,,58045,-46.460575,72,,,,,,
,,,,,58148,-93.990204,103,,,,,,
,,,,,58259,-43.21097,111,,,,,,
,,,,,58374,-8.458649,115,,,,,,
,,,,,58494,-99.96212,120,,,,,,
,,,,,58614,-110.29799,120,,,,,,
,,,,,58695,-15.957596,81,,,,,,
,,,,,58780,-88.49747,85,,,,,,
,,,,,58857,-74.56268,77,,,,,,
,,,,,58975,-46.961876,118,,,,,,
,,,,,59000,,,2.7818307876586914,12.94961166381836,12.869125366210938,26.0197696685791,0.646,0.001
,,,,,59049,-77.35642,74,,,,,,
,,,,,59137,-88.90462,88,,,,,,
,,,,,59236,-34.295753,99,,,,,,
,,,,,59331,-108.328804,95,,,,,,
,,,,,59426,-92.31309,95,,,,,,
,,,,,59517,-63.41032,91,,,,,,
,,,,,59632,-51.07222,115,,,,,,
,,,,,59700,-49.294846,68,,,,,,
,,,,,59806,-48.636692,106,,,,,,
,,,,,59935,-173.61382,129,,,,,,
75.014175,137.68921,229.47409,-173.4209,295.0,60000,,,4.208750247955322,14.709668159484863,15.708945274353027,79.37438201904297,0.6399999999999999,0.001
,,,,,60049,-83.68154,114,,,,,,
,,,,,60170,-85.68196,121,,,,,,
,,,,,60271,-68.3004,101,,,,,,
,,,,,60402,-94.37578,131,,,,,,
,,,,,60551,-53.879208,149,,,,,,
,,,,,60620,-44.93985,69,,,,,,
,,,,,60720,-231.9633,100,,,,,,
,,,,,60810,-125.81583,90,,,,,,
,,,,,60884,-63.08132,74,,,,,,
,,,,,60992,-31.149605,108,,,,,,
,,,,,61000,,,13.175309181213379,14.645538330078125,13.730184555053711,102.80807495117188,0.634,0.001
,,,,,61071,-79.458916,79,,,,,,
,,,,,61147,-47.211014,76,,,,,,
,,,,,61252,-77.61142,105,,,,,,
,,,,,61359,-99.496475,107,,,,,,
,,,,,61460,-47.52456,101,,,,,,
,,,,,61560,-83.392235,100,,,,,,
,,,,,61633,-38.747105,73,,,,,,
,,,,,61740,-14.497932,107,,,,,,
,,,,,61840,-139.02411,100,,,,,,
,,,,,61907,-56.565212,67,,,,,,
,,,,,61990,-62.850555,83,,,,,,
,,,,,62000,,,40.071964263916016,4.887884140014648,3.3839268684387207,213.60133361816406,0.628,0.001
,,,,,62066,-55.494934,76,,,,,,
,,,,,62172,-133.71251,106,,,,,,
,,,,,62243,-71.07431,71,,,,,,
,,,,,62327,-120.37072,84,,,,,,
,,,,,62416,-76.94154,89,,,,,,
,,,,,62512,-135.76642,96,,,,,,
,,,,,62575,-85.07829,63,,,,,,
,,,,,62664,-11.652779,89,,,,,,
,,,,,62734,-50.796223,70,,,,,,
,,,,,62852,-55.74578,118,,,,,,
,,,,,62978,-35.948067,126,,,,,,
,,,,,63000,,,10.348663330078125,15.927379608154297,15.828776359558105,51.9347038269043,0.622,0.001
,,,,,63057,-58.97836,79,,,,,,
,,,,,63224,-73.81401,167,,,,,,
,,,,,63295,-66.70984,71,,,,,,
,,,,,63386,-110.486305,91,,,,,,
,,,,,63506,-39.0474,120,,,,,,
,,,,,63600,-33.520355,94,,,,,,
,,,,,63719,-57.255737,119,,,,,,
,,,,,63832,-69.83148,113,,,,,,
,,,,,63928,-47.4218,96,,,,,,
,,,,,64000,,,27.461963653564453,14.893791198730469,13.547329902648926,119.70579528808594,0.616,0.001
,,,,,64021,-46.11073,93,,,,,,
,,,,,64104,-118.45989,83,,,,,,
,,,,,64181,-63.20192,77,,,,,,
,,,,,64273,-85.87978,92,,,,,,
,,,,,64363,-74.955765,90,,,,,,
,,,,,64509,-159.72093,146,,,,,,
,,,,,64603,-87.330246,94,,,,,,
,,,,,64703,-54.52581,100,,,,,,
,,,,,64766,-67.20591,63,,,,,,
,,,,,64875,-36.87935,109,,,,,,
,,,,,64982,0.8343735,107,,,,,,
,,,,,65000,,,4.858556747436523,19.811227798461914,19.55510139465332,53.52964782714844,0.61,0.001
,,,,,65055,-4.48349,73,,,,,,
,,,,,65139,-53.771328,84,,,,,,
,,,,,65254,-20.047714,115,,,,,,
,,,,,65343,-47.420403,89,,,,,,
,,,,,65452,-28.423737,109,,,,,,
,,,,,65582,-80.74457,130,,,,,,
,,,,,65666,-9.792267,84,,,,,,
,,,,,65763,-31.570107,97,,,,,,
,,,,,65858,13.106789,95,,,,,,
,,,,,65937,-37.590755,79,,,,,,
,,,,,66000,,,2.9437427520751953,18.175193786621094,18.554834365844727,41.48704528808594,0.604,0.001
,,,,,66047,-82.95458,110,,,,,,
,,,,,66128,-17.6353,81,,,,,,
,,,,,66227,-54.054073,99,,,,,,
,,,,,66321,-110.514565,94,,,,,,
,,,,,66480,-147.11024,159,,,,,,
,,,,,66559,-48.53682,79,,,,,,
,,,,,66662,-68.8347,103,,,,,,
,,,,,66722,-84.34884,60,,,,,,
,,,,,66851,-69.990005,129,,,,,,
,,,,,66918,-80.88557,67,,,,,,
,,,,,66980,-54.085915,62,,,,,,
,,,,,67000,,,6.619937419891357,21.31344223022461,21.51010513305664,38.34105682373047,0.598,0.001
,,,,,67096,-23.336601,116,,,,,,
,,,,,67224,-34.899475,128,,,,,,
,,,,,67333,-97.40793,109,,,,,,
,,,,,67420,-44.36279,87,,,,,,
,,,,,67497,-68.46921,77,,,,,,
,,,,,67570,-84.96536,73,,,,,,
,,,,,67677,-46.648033,107,,,,,,
,,,,,67776,-43.910267,99,,,,,,
,,,,,67858,-57.249023,82,,,,,,
,,,,,67953,-44.537804,95,,,,,,
,,,,,68000,,,7.256958484649658,20.7769718170166,21.382904052734375,58.49891662597656,0.5920000000000001,0.001
,,,,,68022,-76.748825,69,,,,,,
,,,,,68128,-61.257275,106,,,,,,
,,,,,68205,-69.16348,77,,,,,,
,,,,,68318,-91.60271,113,,,,,,
,,,,,68424,-30.852852,106,,,,,,
,,,,,68555,-11.527069,131,,,,,,
,,,,,68624,-28.776886,69,,,,,,
,,,,,68744,-9.633308,120,,,,,,
,,,,,68866,-186.97241,122,,,,,,
,,,,,68966,-42.88998,100,,,,,,
,,,,,69000,,,4.33430290222168,29.571245193481445,29.061664581298828,54.28242111206055,0.586,0.001
,,,,,69071,-59.5098,105,,,,,,
,,,,,69196,-122.422874,125,,,,,,
,,,,,69298,-76.73166,102,,,,,,
,,,,,69410,-83.71955,112,,,,,,
,,,,,69485,-69.4812,75,,,,,,
,,,,,69603,-59.32325,118,,,,,,
,,,,,69732,-33.115578,129,,,,,,
,,,,,69801,-95.01005,69,,,,,,
,,,,,69932,-77.026215,131,,,,,,
-58.94862,160.20874,199.69955,-338.23895,307.8,70000,,,5.256646156311035,31.053802490234375,30.70781898498535,54.83475875854492,0.58,0.001
,,,,,70009,-16.844048,77,,,,,,
,,,,,70087,-58.42308,78,,,,,,
,,,,,70175,-27.865082,88,,,,,,
,,,,,70269,-67.58582,94,,,,,,
,,,,,70346,-29.564735,77,,,,,,
,,,,,70425,-69.069435,79,,,,,,
,,,,,70508,-61.07905,83,,,,,,
,,,,,70600,-29.211433,92,,,,,,
,,,,,70676,-66.84721,76,,,,,,
,,,,,70754,-76.09042,78,,,,,,
,,,,,70842,-20.804237,88,,,,,,
,,,,,70948,-81.62675,106,,,,,,
,,,,,71000,,,7.4660468101501465,24.309043884277344,23.442012786865234,80.32979583740234,0.5740000000000001,0.001
,,,,,71041,-36.498596,93,,,,,,
,,,,,71150,-81.671684,109,,,,,,
,,,,,71244,-36.255074,94,,,,,,
,,,,,71335,-72.44168,91,,,,,,
,,,,,71442,-8.393593,107,,,,,,
,,,,,71520,-3.8912659,78,,,,,,
,,,,,71633,-39.24139,113,,,,,,
,,,,,71732,-26.516289,99,,,,,,
,,,,,71813,-43.55497,81,,,,,,
,,,,,71908,-176.9708,95,,,,,,
,,,,,72000,,,7.265375137329102,23.621355056762695,24.101417541503906,67.80197143554688,0.5680000000000001,0.001
,,,,,72027,-76.24561,119,,,,,,
,,,,,72147,-56.12426,120,,,,,,
,,,,,72237,-59.903114,90,,,,,,
,,,,,72327,-71.30466,90,,,,,,
,,,,,72427,-47.514683,100,,,,,,
,,,,,72494,-45.07102,67,,,,,,
,,,,,72575,-42.836617,81,,,,,,
,,,,,72705,-51.68424,130,,,,,,
,,,,,72779,-14.306648,74,,,,,,
,,,,,72880,-53.354046,101,,,,,,
,,,,,72959,-49.11573,79,,,,,,
,,,,,73000,,,13.562653541564941,21.026426315307617,20.074573516845703,122.44828796386719,0.5619999999999999,0.001
,,,,,73033,-53.35548,74,,,,,,
,,,,,73155,-78.22168,122,,,,,,
,,,,,73242,-180.18307,87,,,,,,
,,,,,73345,-10.526062,103,,,,,,
,,,,,73438,-96.945045,93,,,,,,
,,,,,73530,-265.50912,92,,,,,,
,,,,,73600,-58.174244,70,,,,,,
,,,,,73688,11.801895,88,,,,,,
,,,,,73799,-92.89321,111,,,,,,
,,,,,73875,-31.989075,76,,,,,,
,,,,,73982,-71.60513,107,,,,,,
,,,,,74000,,,3.548990249633789,31.419368743896484,31.96375274658203,55.73676300048828,0.556,0.001
,,,,,74069,-39.0869,87,,,,,,
,,,,,74173,-18.907616,104,,,,,,
,,,,,74253,-74.3033,80,,,,,,
,,,,,74422,-122.46064,169,,,,,,
,,,,,74533,-24.297363,111,,,,,,
,,,,,74638,-59.307316,105,,,,,,
,,,,,74707,-72.18629,69,,,,,,
,,,,,74797,-78.16127,90,,,,,,
,,,,,74894,-62.974487,97,,,,,,
,,,,,74976,-91.092094,82,,,,,,
,,,,,75000,,,35.524410247802734,16.418476104736328,17.146133422851562,104.99960327148438,0.55,0.001
,,,,,75079,-59.638397,103,,,,,,
,,,,,75154,-56.402306,75,,,,,,
,,,,,75255,-8.735115,101,,,,,,
,,,,,75369,-136.43913,114,,,,,,
,,,,,75467,-56.906326,98,,,,,,
,,,,,75542,-14.723145,75,,,,,,
,,,,,75616,-91.51913,74,,,,,,
,,,,,75739,-186.90985,123,,,,,,
,,,,,75868,-45.85361,129,,,,,,
,,,,,75996,-7.2750854,128,,,,,,
,,,,,76000,,,67.10147094726562,21.601402282714844,20.4671573638916,196.09909057617188,0.5439999999999999,0.001
,,,,,76122,-102.5403,126,,,,,,
,,,,,76228,-53.73511,106,,,,,,
,,,,,76305,-56.72055,77,,,,,,
,,,,,76423,-36.458874,118,,,,,,
,,,,,76555,-220.81308,132,,,,,,
,,,,,76663,-78.42525,108,,,,,,
,,,,,76753,-66.790405,90,,,,,,
,,,,,76844,-27.799706,91,,,,,,
,,,,,76977,7.642906,133,,,,,,
,,,,,77000,,,12.726868629455566,34.87445068359375,33.96392059326172,102.91688537597656,0.538,0.001
,,,,,77099,-19.48291,122,,,,,,
,,,,,77165,-22.253227,66,,,,,,
,,,,,77262,44.71318,97,,,,,,
,,,,,78000,,,23.784175872802734,41.436012268066406,41.1402587890625,77.05445098876953,0.532,0.001
,,,,,78262,117.31418,1000,,,,,,
,,,,,78358,-31.556541,96,,,,,,
,,,,,78467,4.044548,109,,,,,,
,,,,,78572,-69.718796,105,,,,,,
,,,,,78662,-45.61412,90,,,,,,
,,,,,78787,-180.84949,125,,,,,,
,,,,,78891,-33.81433,104,,,,,,
,,,,,78991,-70.71677,100,,,,,,
,,,,,79000,,,30.998929977416992,19.53689193725586,19.592199325561523,100.32872009277344,0.526,0.001
,,,,,79108,-121.32157,117,,,,,,
,,,,,79209,-20.57991,101,,,,,,
,,,,,79296,-24.458618,87,,,,,,
,,,,,79401,-58.19938,105,,,,,,
,,,,,79501,-3.7233887,100,,,,,,
,,,,,79576,-18.98211,75,,,,,,
,,,,,79672,12.669823,96,,,,,,
,,,,,79798,-262.2102,126,,,,,,
16.660892,121.66072,192.61504,-147.94112,467.1,80000,,,11.799498558044434,36.651947021484375,36.74406051635742,79.22126007080078,0.52,0.001
,,,,,80798,68.40249,1000,,,,,,
,,,,,80920,-47.882023,122,,,,,,
,,,,,81000,,,25.799135208129883,22.847776412963867,23.803585052490234,106.38639831542969,0.514,0.001
,,,,,81044,-30.187881,124,,,,,,
,,,,,81143,-56.45383,99,,,,,,
,,,,,81278,-9.707001,135,,,,,,
,,,,,81403,-18.271652,125,,,,,,
,,,,,81474,-49.35283,71,,,,,,
,,,,,81606,-158.95532,132,,,,,,
,,,,,81688,-11.101868,82,,,,,,
,,,,,81818,-33.79438,130,,,,,,
,,,,,81923,-65.79922,105,,,,,,
,,,,,82000,,,89.70987701416016,25.713951110839844,26.365924835205078,141.81024169921875,0.508,0.001
,,,,,82032,-52.994797,109,,,,,,
,,,,,83000,,,3.2286388874053955,46.099029541015625,45.90071487426758,25.849748611450195,0.502,0.001
,,,,,83032,-35.882587,1000,,,,,,
,,,,,83108,-19.595848,76,,,,,,
,,,,,83211,-96.687355,103,,,,,,
,,,,,83306,-14.920891,95,,,,,,
,,,,,83421,-36.703514,115,,,,,,
,,,,,83513,35.772614,92,,,,,,
,,,,,83603,-25.900078,90,,,,,,
,,,,,83684,-70.272095,81,,,,,,
,,,,,83755,-22.287941,71,,,,,,
,,,,,83881,-32.971603,126,,,,,,
,,,,,84000,,,7.278554916381836,29.616090774536133,30.253536224365234,77.15806579589844,0.4959999999999999,0.001
,,,,,84011,18.357048,130,,,,,,
,,,,,84099,-82.48091,88,,,,,,
,,,,,84185,43.809326,86,,,,,,
,,,,,84311,10.279312,126,,,,,,
,,,,,84389,-7.063843,78,,,,,,
,,,,,84461,18.966515,72,,,,,,
,,,,,84577,1.21698,116,,,,,,
,,,,,84649,-12.431557,72,,,,,,
,,,,,84730,-6.157318,81,,,,,,
,,,,,84819,-23.892235,89,,,,,,
,,,,,84896,-58.378475,77,,,,,,
,,,,,84988,-78.05057,92,,,,,,
,,,,,85000,,,13.25547981262207,23.54004669189453,23.138267517089844,59.492393493652344,0.49,0.001
,,,,,85092,-13.149536,104,,,,,,
,,,,,85167,2.3227692,75,,,,,,
,,,,,85246,-10.237755,79,,,,,,
,,,,,85345,-58.68249,99,,,,,,
,,,,,85419,-35.490997,74,,,,,,
,,,,,85530,-35.826538,111,,,,,,
,,,,,85663,-49.18282,133,,,,,,
,,,,,85754,-33.96707,91,,,,,,
,,,,,85854,-72.2961,100,,,,,,
,,,,,85958,-43.356842,104,,,,,,
,,,,,86000,,,5.284156322479248,30.681175231933594,30.654102325439453,56.99249267578125,0.484,0.001
,,,,,86043,-45.918457,85,,,,,,
,,,,,86160,-29.616493,117,,,,,,
,,,,,86244,2.6936035,84,,,,,,
,,,,,86356,16.784569,112,,,,,,
,,,,,86448,5.6960144,92,,,,,,
,,,,,86509,-34.21234,61,,,,,,
,,,,,86584,-48.84613,75,,,,,,
,,,,,86699,-83.95026,115,,,,,,
,,,,,86782,-65.458206,83,,,,,,
,,,,,86865,-7.5962143,83,,,,,,
,,,,,86936,-20.148941,71,,,,,,
,,,,,87000,,,4.328759670257568,32.1927375793457,32.36003875732422,39.01820373535156,0.478,0.001
,,,,,87021,-40.175674,85,,,,,,
,,,,,87140,-48.406498,119,,,,,,
,,,,,88000,,,6.800436496734619,43.70083999633789,43.4824104309082,44.51144027709961,0.472,0.001
,,,,,88117,-295.8905,977,,,,,,
,,,,,88222,-24.519768,105,,,,,,
,,,,,88309,-22.132782,87,,,,,,
,,,,,88473,-275.67575,164,,,,,,
,,,,,88590,-45.496334,117,,,,,,
,,,,,88679,-52.61584,89,,,,,,
,,,,,88786,-6.7382584,107,,,,,,
,,,,,89000,,,30.15943717956543,40.10083770751953,40.95894241333008,113.178955078125,0.46599999999999997,0.001
,,,,,89786,48.213078,1000,,,,,,
,,,,,89882,-94.5085,96,,,,,,
54.808483,206.86841,270.156,-463.825,622.0,90000,,,6.480408191680908,44.87031173706055,44.264854431152344,64.45629119873047,0.45999999999999996,0.001
,,,,,90007,-1.7304535,125,,,,,,
,,,,,90106,-13.54631,99,,,,,,
,,,,,90221,-49.281757,115,,,,,,
,,,,,90295,-19.801445,74,,,,,,
,,,,,90413,-51.225494,118,,,,,,
,,,,,90531,-16.470886,118,,,,,,
,,,,,90643,-9.3437805,112,,,,,,
,,,,,90760,-28.865196,117,,,,,,
,,,,,91000,,,20.406248092651367,34.9130859375,34.51233673095703,92.1741943359375,0.45399999999999996,0.001
,,,,,91193,240.98221,433,,,,,,
,,,,,91279,-37.6642,86,,,,,,
,,,,,91392,-17.93892,113,,,,,,
,,,,,91496,-46.016205,104,,,,,,
,,,,,91730,-40.1196,234,,,,,,
,,,,,91870,18.58722,140,,,,,,
,,,,,91972,-25.268494,102,,,,,,
,,,,,92000,,,6.13878059387207,49.30839920043945,49.50387954711914,48.907875061035156,0.44800000000000006,0.001
,,,,,92074,-85.98867,102,,,,,,
,,,,,92157,34.461975,83,,,,,,
,,,,,92248,-16.26796,91,,,,,,
,,,,,92354,-16.199242,106,,,,,,
,,,,,92444,-11.094109,90,,,,,,
,,,,,92566,-227.95895,122,,,,,,
,,,,,92661,-34.516937,95,,,,,,
,,,,,92826,-176.51248,165,,,,,,
,,,,,92972,-14.21228,146,,,,,,
,,,,,93000,,,8.073897361755371,29.78116226196289,29.89744758605957,63.34489440917969,0.44199999999999995,0.001
,,,,,93099,2.7000275,127,,,,,,
,,,,,93198,14.040726,99,,,,,,
,,,,,93314,-18.067627,116,,,,,,
,,,,,94000,,,163.54441833496094,30.095863342285156,31.59899139404297,308.1086120605469,0.43599999999999994,0.001
,,,,,94314,115.91285,1000,,,,,,
,,,,,94435,-82.59543,121,,,,,,
,,,,,94523,53.319733,88,,,,,,
,,,,,94623,31.779541,100,,,,,,
,,,,,94746,-8.494865,123,,,,,,
,,,,,94847,18.944542,101,,,,,,
,,,,,94927,-23.713608,80,,,,,,
,,,,,95000,,,38.38294219970703,32.33171081542969,32.67805099487305,224.53746032714844,0.43000000000000005,0.001
,,,,,95038,-14.795807,111,,,,,,
,,,,,95161,0.7581177,123,,,,,,
,,,,,95271,-16.69226,110,,,,,,
,,,,,95370,-59.851616,99,,,,,,
,,,,,96000,,,13.084404945373535,45.726200103759766,45.79359436035156,56.61250305175781,0.42399999999999993,0.001
,,,,,96370,-5.78076,1000,,,,,,
,,,,,96491,3.6969147,121,,,,,,
,,,,,96628,-5.235367,137,,,,,,
,,,,,96757,14.954201,129,,,,,,
,,,,,96864,-10.137222,107,,,,,,
,,,,,97000,,,4.744847297668457,38.61397933959961,38.53664779663086,39.72163009643555,0.41800000000000004,0.001
,,,,,97745,-273.63354,881,,,,,,
,,,,,97875,-62.099094,130,,,,,,
,,,,,97965,8.265091,90,,,,,,
,,,,,98000,,,7.268049716949463,51.00175094604492,51.05937957763672,45.108917236328125,0.41200000000000003,0.001
,,,,,98062,-13.249695,97,,,,,,
,,,,,98166,-38.150024,104,,,,,,
,,,,,99000,,,40.81325149536133,31.178817749023438,33.189666748046875,213.7454071044922,0.4059999999999999,0.001
,,,,,99113,-181.56366,947,,,,,,
,,,,,99204,-80.82801,91,,,,,,
77.55375,140.22414,239.8597,-147.73239,337.3,100000,,,6.302210330963135,49.730709075927734,50.207550048828125,56.265838623046875,0.4,0.001
,,,,,100204,40.342773,1000,,,,,,
,,,,,101000,,,6.466554164886475,42.05526351928711,42.20160675048828,57.42232131958008,0.394,0.001
,,,,,101204,38.34406,1000,,,,,,
,,,,,101311,-29.121162,107,,,,,,
,,,,,101500,-73.01684,189,,,,,,
,,,,,102000,,,6.015124320983887,40.57554626464844,40.72611618041992,54.426734924316406,0.3879999999999999,0.001
,,,,,102168,-268.2757,668,,,,,,
,,,,,102341,-3.2400818,173,,,,,,
,,,,,102467,-0.5055618,126,,,,,,
,,,,,103000,,,3.091704845428467,50.076961517333984,50.19389724731445,35.04107666015625,0.382,0.001
,,,,,103467,45.58987,1000,,,,,,
,,,,,103564,15.499771,97,,,,,,
,,,,,103651,-40.488354,87,,,,,,
,,,,,103765,-53.639362,114,,,,,,
,,,,,103852,5.0813065,87,,,,,,
,,,,,103935,-5.4006805,83,,,,,,
,,,,,104000,,,7.0804266929626465,61.715789794921875,61.916648864746094,57.525146484375,0.376,0.001
,,,,,104081,-16.5102,146,,,,,,
,,,,,104217,5.2025604,136,,,,,,
,,,,,104297,-1.4866562,80,,,,,,
,,,,,104432,-9.12085,135,,,,,,
,,,,,104580,-37.06133,148,,,,,,
,,,,,104713,-23.661934,133,,,,,,
,,,,,105000,,,8.344621658325195,40.431907653808594,40.57183837890625,61.637413024902344,0.37,0.001
,,,,,105181,-195.75961,468,,,,,,
,,,,,105308,11.876709,127,,,,,,
,,,,,105438,-60.72942,130,,,,,,
,,,,,105543,8.784225,105,,,,,,
,,,,,106000,,,10.515434265136719,39.4707145690918,38.98163986206055,88.90321350097656,0.364,0.001
,,,,,106543,48.605022,1000,,,,,,
,,,,,106652,20.907661,109,,,,,,
,,,,,106754,15.494446,102,,,,,,
,,,,,106842,20.068542,88,,,,,,
,,,,,107000,,,6.2198381423950195,45.15177536010742,43.99333572387695,107.36135864257812,0.358,0.001
,,,,,107842,-37.80522,1000,,,,,,
,,,,,108000,,,88.49840545654297,37.56913757324219,36.74007797241211,275.1053161621094,0.352,0.001
,,,,,108842,110.1485,1000,,,,,,
,,,,,109000,,,8.168436050415039,36.83422088623047,36.26300811767578,63.046043395996094,0.346,0.001
,,,,,109842,123.21958,1000,,,,,,
130.14983,130.06447,279.64673,-43.352245,657.4,110000,,,23.124853134155273,37.00535202026367,36.669593811035156,92.97457885742188,0.3400000000000001,0.001
,,,,,110842,142.80045,1000,,,,,,
,,,,,111000,,,6.486469268798828,58.97600555419922,59.03242492675781,59.4549446105957,0.33399999999999996,0.001
,,,,,111008,-146.31058,166,,,,,,
,,,,,111124,7.20063,116,,,,,,
,,,,,111212,16.280441,88,,,,,,
,,,,,111340,-155.1431,128,,,,,,
,,,,,112000,,,4.362722396850586,53.26146697998047,53.91825866699219,59.88425064086914,0.32799999999999996,0.001
,,,,,112340,-53.077465,1000,,,,,,
,,,,,113000,,,7.397372722625732,43.17061233520508,43.140350341796875,69.79904174804688,0.32200000000000006,0.001
,,,,,113340,86.12357,1000,,,,,,
,,,,,114000,,,32.489768981933594,41.549781799316406,42.894195556640625,129.6554412841797,0.31599999999999995,0.001
,,,,,114340,-74.76578,1000,,,,,,
,,,,,115000,,,14.8533353805542,38.31134033203125,38.33280563354492,63.81496047973633,0.30999999999999994,0.001
,,,,,115340,123.23237,1000,,,,,,
,,,,,116000,,,7.059426784515381,47.56938171386719,47.55356979370117,42.566566467285156,0.30400000000000005,0.001
,,,,,116340,10.820314,1000,,,,,,
,,,,,117000,,,522.6192016601562,45.81317138671875,48.54362106323242,249.6803436279297,0.29799999999999993,0.001
,,,,,117340,130.34863,1000,,,,,,
,,,,,117954,-131.59079,614,,,,,,
,,,,,118000,,,14.531343460083008,53.44579315185547,52.606971740722656,86.01445770263672,0.29200000000000004,0.001
,,,,,118954,101.766106,1000,,,,,,
,,,,,119000,,,5.7817511558532715,64.05978393554688,64.2091064453125,63.556941986083984,0.28600000000000003,0.001
,,,,,119038,-16.891953,84,,,,,,
,,,,,119193,-233.5207,155,,,,,,
,,,,,119684,-73.497665,491,,,,,,
,,,,,119782,-16.256836,98,,,,,,
64.69682,174.97565,269.21164,-161.90503,545.1,120000,,,7.120399475097656,44.706748962402344,44.99941635131836,50.56489562988281,0.2799999999999999,0.001
,,,,,120782,48.72419,1000,,,,,,
,,,,,120986,-178.64996,204,,,,,,
,,,,,121000,,,8.227198600769043,49.473968505859375,49.07651138305664,52.303611755371094,0.274,0.001
,,,,,121986,105.99284,1000,,,,,,
,,,,,122000,,,40.07356262207031,41.67756652832031,42.19627380371094,106.3614501953125,0.268,0.001
,,,,,122986,151.69666,1000,,,,,,
,,,,,123000,,,6.555571556091309,45.9087028503418,45.575050354003906,67.55554962158203,0.262,0.001
,,,,,123173,-11.038269,187,,,,,,
,,,,,123565,-329.75708,392,,,,,,
,,,,,124000,,,9.35521125793457,57.88263702392578,57.586334228515625,87.53543090820312,0.256,0.001
,,,,,124565,126.17325,1000,,,,,,
,,,,,125000,,,9.629411697387695,67.64591979980469,66.88079071044922,71.50931549072266,0.25,0.001
,,,,,125565,76.30052,1000,,,,,,
,,,,,126000,,,15.588129043579102,45.140323638916016,45.177303314208984,96.50642395019531,0.244,0.001
,,,,,126052,-274.77145,487,,,,,,
,,,,,126326,-152.51775,274,,,,,,
,,,,,126922,251.95317,596,,,,,,
,,,,,127000,,,6.389980316162109,37.60641098022461,37.220333099365234,78.85371398925781,0.238,0.001
