Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-151.39679,98.46286,-23.020569,-262.29745,1000.0,-86.30982,77.007034,42.005302,-185.62723,1000.0,8.467162132263184,31.084293365478516,320000,138.96630835533142,,63
-49.213654,97.6624,60.260387,-176.87866,1000.0,-79.852585,98.37286,54.51102,-221.4086,1000.0,4.32624626159668,56.145023345947266,325000,141.10565280914307,,64
-30.450241,56.54147,14.265308,-110.21704,1000.0,-110.362526,121.4319,24.119041,-303.13623,1000.0,0.3995162546634674,48.269012451171875,330000,143.29479146003723,,65
-247.17009,147.03456,-39.37425,-357.73175,1000.0,29.563663,95.01455,169.73346,-100.311966,1000.0,14.358002662658691,47.68620681762695,335000,145.47962927818298,,66
148.74196,16.65814,166.70761,126.561905,1000.0,29.466282,79.007576,102.17611,-78.13751,1000.0,11.359501838684082,55.4625244140625,340000,147.6411690711975,,67
21.348066,108.19389,152.21555,-112.74539,1000.0,-118.26186,117.92436,-41.299347,-352.54364,1000.0,-6.925200939178467,105.47515869140625,345000,149.79343819618225,,68
17.675173,113.59177,110.5004,-142.28145,1000.0,-2.9838166,93.37515,155.9515,-113.46306,1000.0,3.9312901496887207,50.75203323364258,350000,151.932443857193,,69
85.31594,66.737236,149.79596,-6.6110344,1000.0,-57.95408,75.31444,44.122948,-157.65036,1000.0,0.16708405315876007,52.58034896850586,355000,154.08380699157715,,70
-57.830982,39.53047,-6.1789093,-102.17822,1000.0,-38.882866,58.945408,35.005516,-137.131,1000.0,1.652474045753479,53.0924186706543,360000,156.25032711029053,,71
-59.87144,40.711124,-15.409707,-113.779724,1000.0,-71.39393,148.87856,104.50638,-333.78082,1000.0,-4.08877420425415,76.95317077636719,365000,158.418603181839,,72
-61.07947,53.488583,-17.425299,-136.40681,1000.0,-71.36621,80.40911,35.686424,-188.28592,1000.0,-1.9273754358291626,54.06744384765625,370000,160.59140992164612,,73
-77.88268,76.73672,26.896717,-154.74161,1000.0,-128.81433,77.43936,-42.668343,-238.12991,1000.0,-7.28824520111084,49.5392951965332,375000,162.7643759250641,,74
-286.9975,127.60753,-126.62901,-438.8545,1000.0,-324.38434,135.87167,-123.35342,-531.6793,1000.0,-26.942611694335938,96.66362762451172,380000,164.94156217575073,,75
-258.2467,103.114105,-150.69319,-397.3051,1000.0,-234.43318,144.60342,32.350258,-362.79333,1000.0,-20.914344787597656,60.26089859008789,385000,167.10784029960632,,76
-286.12283,88.27409,-166.85663,-377.69574,1000.0,-204.28365,16.598833,-178.2988,-224.16122,1000.0,-13.584573745727539,31.999893188476562,390000,169.27912592887878,,77
-213.40901,89.76846,-113.310165,-331.0804,1000.0,-279.29712,116.20035,-93.837204,-423.08847,1000.0,-18.874343872070312,39.50674819946289,395000,171.4613106250763,,78
-264.56107,43.450634,-206.05511,-310.08447,1000.0,-275.02304,62.4648,-182.6311,-354.87448,1000.0,-12.292350769042969,33.108917236328125,400000,173.59935641288757,,79
-110.87716,140.15486,80.908165,-250.1158,1000.0,-143.55103,121.3015,23.35107,-264.52826,1000.0,2.3425958156585693,35.937255859375,405000,175.7703983783722,,80
-237.22961,72.91117,-134.40706,-295.32675,1000.0,-171.88472,103.58451,-13.622055,-298.3761,1000.0,1.5229246616363525,47.16267013549805,410000,177.92827486991882,,81
-420.8007,84.62182,-306.37088,-508.35767,1000.0,-229.03427,117.52029,-99.440704,-429.29816,1000.0,-0.9270874261856079,62.00719451904297,415000,180.0990469455719,,82
-181.57866,46.204224,-118.012245,-226.46643,1000.0,-185.73773,102.878555,-59.676292,-294.9,1000.0,6.774557590484619,48.27683639526367,420000,182.25857543945312,,83
-144.04382,69.377716,-77.45918,-239.74419,1000.0,-191.10635,80.00739,-85.91429,-310.69873,1000.0,7.823265552520752,38.9234504699707,425000,184.4161570072174,,84
-79.662895,49.888172,-33.412384,-148.92828,1000.0,-115.35117,39.75942,-72.966675,-176.59753,1000.0,18.41537094116211,48.362571716308594,430000,186.54220128059387,,85
-45.44383,91.584915,49.554684,-169.18715,1000.0,-81.08055,112.69949,72.02743,-197.79993,1000.0,23.41548728942871,66.98809814453125,435000,188.7107481956482,,86
-61.860706,68.95986,-10.377938,-159.3331,1000.0,-180.05121,75.62259,-77.39626,-261.47702,1000.0,7.2966837882995605,60.06512451171875,440000,190.89258313179016,,87
-208.56996,92.33725,-92.43941,-318.351,1000.0,-173.65063,128.59555,-13.5873575,-325.16635,1000.0,4.52321720123291,58.71940612792969,445000,193.06247210502625,,88
-114.1095,63.28474,-37.517822,-192.50177,1000.0,-202.91193,90.434654,-91.05103,-331.4818,1000.0,0.7013648152351379,37.64216613769531,450000,195.25034046173096,,89
-206.54683,119.10685,-60.642162,-352.39316,1000.0,-165.00174,87.696686,-80.63347,-309.7173,1000.0,4.7598724365234375,28.080181121826172,455000,197.4129433631897,,90
-162.4131,126.91976,-62.8449,-341.5323,1000.0,-186.90817,112.100746,-105.33187,-407.68466,1000.0,-0.2123558521270752,38.11683654785156,460000,199.5864064693451,,91
-100.6016,95.7918,24.678667,-207.8819,1000.0,-91.3748,21.718567,-69.28702,-121.38391,1000.0,8.526680946350098,23.330036163330078,465000,201.76435446739197,,92
-152.57524,29.524578,-115.5622,-187.81728,1000.0,-35.572464,138.0662,114.76468,-286.0208,1000.0,11.735262870788574,34.726036071777344,470000,203.9633092880249,,93
120.05198,18.2319,138.46571,95.21489,1000.0,-48.453064,109.01881,42.206356,-258.14618,1000.0,7.059937477111816,40.537113189697266,475000,206.1230227947235,,94
-87.12321,82.96695,19.03024,-183.48799,1000.0,29.930262,35.471497,79.0905,-16.405716,1000.0,10.041539192199707,34.35919952392578,480000,208.31180548667908,,95
-68.997284,186.43515,194.36026,-211.59387,1000.0,-90.98262,116.18284,50.82749,-197.31987,1000.0,-3.676729202270508,50.81761169433594,485000,210.45900011062622,,96
30.403666,156.94258,251.27492,-98.96286,1000.0,-163.48434,25.579828,-136.23004,-199.27885,1000.0,-11.918758392333984,34.63113021850586,490000,212.58923625946045,,97
36.648254,36.70847,83.63606,-5.960491,1000.0,-119.718094,69.74126,-43.0326,-247.5186,1000.0,-6.917228698730469,41.354156494140625,495000,214.7414629459381,,98
16.617544,149.4549,141.16489,-193.54501,1000.0,-6.939847,35.157265,41.304497,-46.721542,1000.0,4.420299530029297,25.397092819213867,500000,216.91822957992554,,99
